data_posicao,id,ignicao,latitude,longitude,placa,velocidade
Wed Dec 19 2018 15:07:19 GMT-0200 (Hora oficial do Brasil),427,True,-25.5244493,-51.549662,TESTE001,10
Wed Dec 19 2018 15:07:40 GMT-0200 (Hora oficial do Brasil),428,True,-25.5241891,-51.548415999999996,TESTE001,35
Wed Dec 19 2018 15:09:40 GMT-0200 (Hora oficial do Brasil),429,True,-25.5211943,-51.5362211,TESTE001,63
Wed Dec 19 2018 15:10:14 GMT-0200 (Hora oficial do Brasil),430,True,-25.5222375,-51.529781799999995,TESTE001,80
Wed Dec 19 2018 15:11:32 GMT-0200 (Hora oficial do Brasil),431,True,-25.5215898,-51.513022799999995,TESTE001,81
Wed Dec 19 2018 15:12:03 GMT-0200 (Hora oficial do Brasil),432,True,-25.5242073,-51.5067433,TESTE001,72
Wed Dec 19 2018 15:14:03 GMT-0200 (Hora oficial do Brasil),433,True,-25.5358336,-51.502717600000004,TESTE001,23
Wed Dec 19 2018 15:16:03 GMT-0200 (Hora oficial do Brasil),434,True,-25.5519025,-51.4940308,TESTE001,72
Wed Dec 19 2018 15:18:03 GMT-0200 (Hora oficial do Brasil),435,True,-25.5626495,-51.4893013,TESTE001,21
Wed Dec 19 2018 15:20:03 GMT-0200 (Hora oficial do Brasil),436,True,-25.569229800000002,-51.4863113,TESTE001,27
Wed Dec 19 2018 15:20:31 GMT-0200 (Hora oficial do Brasil),437,True,-25.5709993,-51.485448100000006,TESTE001,13
Wed Dec 19 2018 15:20:47 GMT-0200 (Hora oficial do Brasil),438,True,-25.570719600000004,-51.484604600000004,TESTE001,27
Wed Dec 19 2018 15:22:01 GMT-0200 (Hora oficial do Brasil),439,True,-25.5685711,-51.478593100000005,TESTE001,28
Wed Dec 19 2018 15:22:20 GMT-0200 (Hora oficial do Brasil),440,True,-25.5692473,-51.477512299999994,TESTE001,28
Wed Dec 19 2018 15:22:49 GMT-0200 (Hora oficial do Brasil),441,True,-25.5684186,-51.4755801,TESTE001,16
Wed Dec 19 2018 15:23:05 GMT-0200 (Hora oficial do Brasil),442,True,-25.5677438,-51.4753331,TESTE001,22
Wed Dec 19 2018 15:23:21 GMT-0200 (Hora oficial do Brasil),443,True,-25.5677063,-51.4761088,TESTE001,12
Wed Dec 19 2018 15:23:37 GMT-0200 (Hora oficial do Brasil),444,True,-25.567762,-51.4764413,TESTE001,11
Wed Dec 19 2018 15:25:00 GMT-0200 (Hora oficial do Brasil),445,False,-25.5676555,-51.476612100000004,TESTE001,0
Wed Dec 19 2018 15:25:00 GMT-0200 (Hora oficial do Brasil),446,False,-25.5676555,-51.476612100000004,TESTE001,0
Wed Dec 19 2018 15:44:42 GMT-0200 (Hora oficial do Brasil),447,True,-25.5676555,-51.476612100000004,TESTE001,0
Wed Dec 19 2018 15:46:43 GMT-0200 (Hora oficial do Brasil),448,True,-25.5676555,-51.4759906,TESTE001,4
Wed Dec 19 2018 15:48:01 GMT-0200 (Hora oficial do Brasil),449,True,-25.567549800000002,-51.475332,TESTE001,7
Wed Dec 19 2018 15:48:24 GMT-0200 (Hora oficial do Brasil),450,True,-25.5676336,-51.4747,TESTE001,20
Wed Dec 19 2018 15:48:40 GMT-0200 (Hora oficial do Brasil),451,True,-25.5682101,-51.4747641,TESTE001,22
Wed Dec 19 2018 15:49:07 GMT-0200 (Hora oficial do Brasil),452,True,-25.568962300000003,-51.4770176,TESTE001,17
Wed Dec 19 2018 15:49:52 GMT-0200 (Hora oficial do Brasil),453,True,-25.568634799999998,-51.477197499999996,TESTE001,9
Wed Dec 19 2018 15:50:08 GMT-0200 (Hora oficial do Brasil),454,True,-25.567970000000003,-51.4773943,TESTE001,14
Wed Dec 19 2018 15:52:07 GMT-0200 (Hora oficial do Brasil),455,True,-25.567985999999998,-51.477690100000004,TESTE001,0
Wed Dec 19 2018 15:53:58 GMT-0200 (Hora oficial do Brasil),456,False,-25.5679951,-51.4777033,TESTE001,0
Wed Dec 19 2018 15:53:58 GMT-0200 (Hora oficial do Brasil),457,False,-25.5679951,-51.4777033,TESTE001,0
Wed Dec 19 2018 15:55:47 GMT-0200 (Hora oficial do Brasil),458,True,-25.5680061,-51.4777106,TESTE001,0
Wed Dec 19 2018 15:56:24 GMT-0200 (Hora oficial do Brasil),459,True,-25.568048100000002,-51.477722799999995,TESTE001,8
Wed Dec 19 2018 15:56:43 GMT-0200 (Hora oficial do Brasil),460,False,-25.5681155,-51.477857,TESTE001,0
Wed Dec 19 2018 15:56:43 GMT-0200 (Hora oficial do Brasil),461,False,-25.5681155,-51.477857,TESTE001,0
Wed Dec 19 2018 15:57:25 GMT-0200 (Hora oficial do Brasil),462,True,-25.5681026,-51.4778718,TESTE001,0
Wed Dec 19 2018 15:58:42 GMT-0200 (Hora oficial do Brasil),463,False,-25.5681891,-51.4780751,TESTE001,0
Wed Dec 19 2018 16:01:08 GMT-0200 (Hora oficial do Brasil),464,True,-25.5681801,-51.478088299999996,TESTE001,0
Wed Dec 19 2018 16:01:24 GMT-0200 (Hora oficial do Brasil),465,True,-25.5682108,-51.478155799999996,TESTE001,7
Wed Dec 19 2018 16:01:44 GMT-0200 (Hora oficial do Brasil),466,False,-25.568416,-51.4781825,TESTE001,0
Wed Dec 19 2018 16:01:44 GMT-0200 (Hora oficial do Brasil),467,False,-25.568416,-51.4781825,TESTE001,0
Wed Dec 19 2018 16:01:49 GMT-0200 (Hora oficial do Brasil),468,True,-25.5684186,-51.4781746,TESTE001,0
Wed Dec 19 2018 16:01:59 GMT-0200 (Hora oficial do Brasil),469,False,-25.5684186,-51.47817,TESTE001,0
Wed Dec 19 2018 16:02:54 GMT-0200 (Hora oficial do Brasil),470,True,-25.568420800000002,-51.4781515,TESTE001,0
Wed Dec 19 2018 16:03:05 GMT-0200 (Hora oficial do Brasil),471,True,-25.5684846,-51.47813729999999,TESTE001,7
Wed Dec 19 2018 16:03:18 GMT-0200 (Hora oficial do Brasil),472,False,-25.5685995,-51.478083000000005,TESTE001,0
Wed Dec 19 2018 16:03:18 GMT-0200 (Hora oficial do Brasil),473,False,-25.5685995,-51.478083000000005,TESTE001,0
Wed Dec 19 2018 16:04:29 GMT-0200 (Hora oficial do Brasil),474,True,-25.568633600000002,-51.4781021,TESTE001,0
Wed Dec 19 2018 16:04:56 GMT-0200 (Hora oficial do Brasil),475,True,-25.5687198,-51.478055600000005,TESTE001,6
Wed Dec 19 2018 16:05:52 GMT-0200 (Hora oficial do Brasil),476,False,-25.5688581,-51.477849,TESTE001,0
Wed Dec 19 2018 16:05:52 GMT-0200 (Hora oficial do Brasil),477,False,-25.5688581,-51.477849,TESTE001,0
Wed Dec 19 2018 16:07:51 GMT-0200 (Hora oficial do Brasil),478,True,-25.568843100000002,-51.4778805,TESTE001,0
Wed Dec 19 2018 16:08:06 GMT-0200 (Hora oficial do Brasil),479,True,-25.5688493,-51.4778143,TESTE001,6
Wed Dec 19 2018 16:08:22 GMT-0200 (Hora oficial do Brasil),480,False,-25.5688033,-51.4776555,TESTE001,0
Wed Dec 19 2018 16:08:22 GMT-0200 (Hora oficial do Brasil),481,False,-25.5688033,-51.4776555,TESTE001,0
Wed Dec 19 2018 16:10:54 GMT-0200 (Hora oficial do Brasil),482,True,-25.568792600000002,-51.477601,TESTE001,0
Wed Dec 19 2018 16:11:30 GMT-0200 (Hora oficial do Brasil),483,True,-25.5687491,-51.4775101,TESTE001,7
Wed Dec 19 2018 16:12:35 GMT-0200 (Hora oficial do Brasil),484,True,-25.5686073,-51.4773261,TESTE001,11
Wed Dec 19 2018 16:13:16 GMT-0200 (Hora oficial do Brasil),485,False,-25.5682383,-51.4775075,TESTE001,0
Wed Dec 19 2018 16:13:16 GMT-0200 (Hora oficial do Brasil),486,False,-25.5682383,-51.4775075,TESTE001,0
Wed Dec 19 2018 16:17:47 GMT-0200 (Hora oficial do Brasil),487,True,-25.568201300000002,-51.47754260000001,TESTE001,0
Wed Dec 19 2018 16:18:15 GMT-0200 (Hora oficial do Brasil),488,True,-25.5680215,-51.4776513,TESTE001,8
Wed Dec 19 2018 16:18:33 GMT-0200 (Hora oficial do Brasil),489,True,-25.5681638,-51.478431799999996,TESTE001,19
Wed Dec 19 2018 16:19:38 GMT-0200 (Hora oficial do Brasil),490,True,-25.5691066,-51.48099379999999,TESTE001,12
Wed Dec 19 2018 16:19:54 GMT-0200 (Hora oficial do Brasil),491,True,-25.568562,-51.4812213,TESTE001,18
Wed Dec 19 2018 16:20:24 GMT-0200 (Hora oficial do Brasil),492,True,-25.567559,-51.481578999999996,TESTE001,10
Wed Dec 19 2018 16:20:40 GMT-0200 (Hora oficial do Brasil),493,True,-25.5673021,-51.4811375,TESTE001,11
Wed Dec 19 2018 16:20:56 GMT-0200 (Hora oficial do Brasil),494,True,-25.5674803,-51.4807311,TESTE001,9
Wed Dec 19 2018 16:21:20 GMT-0200 (Hora oficial do Brasil),495,False,-25.5676051,-51.4806913,TESTE001,0
Wed Dec 19 2018 16:21:20 GMT-0200 (Hora oficial do Brasil),496,False,-25.5676051,-51.4806913,TESTE001,0
Wed Dec 19 2018 16:27:29 GMT-0200 (Hora oficial do Brasil),497,True,-25.5676051,-51.4806913,TESTE001,0
Wed Dec 19 2018 16:27:46 GMT-0200 (Hora oficial do Brasil),498,True,-25.5676855,-51.4803218,TESTE001,9
Wed Dec 19 2018 16:29:49 GMT-0200 (Hora oficial do Brasil),499,True,-25.567764999999998,-51.4806178,TESTE001,0
Wed Dec 19 2018 16:31:49 GMT-0200 (Hora oficial do Brasil),500,True,-25.5677771,-51.480719,TESTE001,1
Wed Dec 19 2018 16:33:49 GMT-0200 (Hora oficial do Brasil),501,True,-25.5676768,-51.480733799999996,TESTE001,0
Wed Dec 19 2018 16:34:35 GMT-0200 (Hora oficial do Brasil),502,False,-25.567701800000002,-51.4807053,TESTE001,0
Wed Dec 19 2018 16:34:35 GMT-0200 (Hora oficial do Brasil),503,False,-25.567701800000002,-51.4807053,TESTE001,0
Wed Dec 19 2018 17:06:38 GMT-0200 (Hora oficial do Brasil),504,False,-25.5675645,-51.4809586,TESTE001,0
Wed Dec 19 2018 17:21:49 GMT-0200 (Hora oficial do Brasil),505,True,-25.567807300000002,-51.480528,TESTE001,0
Wed Dec 19 2018 17:23:03 GMT-0200 (Hora oficial do Brasil),506,True,-25.5676528,-51.480806799999996,TESTE001,7
Wed Dec 19 2018 17:25:03 GMT-0200 (Hora oficial do Brasil),507,True,-25.567784600000003,-51.4805765,TESTE001,0
Wed Dec 19 2018 17:27:03 GMT-0200 (Hora oficial do Brasil),508,True,-25.567874300000003,-51.4806518,TESTE001,0
Wed Dec 19 2018 17:29:03 GMT-0200 (Hora oficial do Brasil),509,True,-25.5678723,-51.4806335,TESTE001,0
Wed Dec 19 2018 17:31:03 GMT-0200 (Hora oficial do Brasil),510,True,-25.5678813,-51.4806411,TESTE001,0
Wed Dec 19 2018 17:31:54 GMT-0200 (Hora oficial do Brasil),511,False,-25.5678623,-51.4806276,TESTE001,0
Wed Dec 19 2018 17:31:54 GMT-0200 (Hora oficial do Brasil),512,False,-25.5678623,-51.4806276,TESTE001,0
Wed Dec 19 2018 17:55:43 GMT-0200 (Hora oficial do Brasil),513,True,-25.5678623,-51.4806276,TESTE001,0
Wed Dec 19 2018 17:56:15 GMT-0200 (Hora oficial do Brasil),514,True,-25.567704100000004,-51.4803631,TESTE001,7
Wed Dec 19 2018 17:56:35 GMT-0200 (Hora oficial do Brasil),515,True,-25.567328600000003,-51.4809026,TESTE001,11
Wed Dec 19 2018 17:56:55 GMT-0200 (Hora oficial do Brasil),516,True,-25.5674815,-51.481343100000004,TESTE001,9
Wed Dec 19 2018 17:57:11 GMT-0200 (Hora oficial do Brasil),517,True,-25.567806,-51.481615000000005,TESTE001,7
Wed Dec 19 2018 17:58:15 GMT-0200 (Hora oficial do Brasil),518,True,-25.5690755,-51.480765500000004,TESTE001,8
Wed Dec 19 2018 17:59:46 GMT-0200 (Hora oficial do Brasil),519,True,-25.5682093,-51.4781716,TESTE001,9
Wed Dec 19 2018 18:00:09 GMT-0200 (Hora oficial do Brasil),520,True,-25.568866600000003,-51.4777745,TESTE001,9
Wed Dec 19 2018 18:02:09 GMT-0200 (Hora oficial do Brasil),521,True,-25.568770999999998,-51.4774725,TESTE001,0
Wed Dec 19 2018 18:04:09 GMT-0200 (Hora oficial do Brasil),522,True,-25.5684218,-51.4774045,TESTE001,3
Wed Dec 19 2018 18:04:34 GMT-0200 (Hora oficial do Brasil),523,False,-25.5682671,-51.477459100000004,TESTE001,0
Wed Dec 19 2018 18:04:34 GMT-0200 (Hora oficial do Brasil),524,False,-25.5682671,-51.477459100000004,TESTE001,0
Wed Dec 19 2018 18:08:58 GMT-0200 (Hora oficial do Brasil),525,True,-25.5681875,-51.477511799999995,TESTE001,0
Wed Dec 19 2018 18:09:29 GMT-0200 (Hora oficial do Brasil),526,True,-25.5680158,-51.477641799999994,TESTE001,7
Wed Dec 19 2018 18:11:29 GMT-0200 (Hora oficial do Brasil),527,True,-25.568819,-51.477249,TESTE001,0
Wed Dec 19 2018 18:12:09 GMT-0200 (Hora oficial do Brasil),528,True,-25.5690671,-51.477199,TESTE001,9
Wed Dec 19 2018 18:12:24 GMT-0200 (Hora oficial do Brasil),529,True,-25.569246,-51.477618,TESTE001,17
Wed Dec 19 2018 18:12:40 GMT-0200 (Hora oficial do Brasil),530,True,-25.5688848,-51.4782088,TESTE001,18
Wed Dec 19 2018 18:12:56 GMT-0200 (Hora oficial do Brasil),531,True,-25.5684648,-51.478843,TESTE001,22
Wed Dec 19 2018 18:14:56 GMT-0200 (Hora oficial do Brasil),532,True,-25.570857500000002,-51.4854088,TESTE001,7
Wed Dec 19 2018 18:16:56 GMT-0200 (Hora oficial do Brasil),533,True,-25.5654013,-51.4879433,TESTE001,16
Wed Dec 19 2018 18:18:56 GMT-0200 (Hora oficial do Brasil),534,True,-25.5594146,-51.4906531,TESTE001,12
Wed Dec 19 2018 18:20:56 GMT-0200 (Hora oficial do Brasil),535,True,-25.5462158,-51.496666999999995,TESTE001,63
Wed Dec 19 2018 18:22:56 GMT-0200 (Hora oficial do Brasil),536,True,-25.535166500000003,-51.5026826,TESTE001,34
Wed Dec 19 2018 18:24:52 GMT-0200 (Hora oficial do Brasil),537,True,-25.523934,-51.5069115,TESTE001,64
Wed Dec 19 2018 18:25:30 GMT-0200 (Hora oficial do Brasil),538,True,-25.5214336,-51.513498299999995,TESTE001,70
Wed Dec 19 2018 18:27:30 GMT-0200 (Hora oficial do Brasil),539,True,-25.5215488,-51.5350178,TESTE001,57
Wed Dec 19 2018 18:27:46 GMT-0200 (Hora oficial do Brasil),540,True,-25.521029100000003,-51.537283,TESTE001,42
Wed Dec 19 2018 18:29:46 GMT-0200 (Hora oficial do Brasil),541,True,-25.5236483,-51.5466843,TESTE001,51
Wed Dec 19 2018 18:30:15 GMT-0200 (Hora oficial do Brasil),542,True,-25.5241778,-51.549314,TESTE001,16
Wed Dec 19 2018 18:30:31 GMT-0200 (Hora oficial do Brasil),543,True,-25.5237325,-51.5494668,TESTE001,21
Wed Dec 19 2018 18:32:31 GMT-0200 (Hora oficial do Brasil),544,True,-25.506535500000002,-51.5453803,TESTE001,60
Wed Dec 19 2018 18:33:12 GMT-0200 (Hora oficial do Brasil),545,True,-25.500799100000002,-51.544544,TESTE001,54
Wed Dec 19 2018 18:33:46 GMT-0200 (Hora oficial do Brasil),546,True,-25.497848,-51.5414701,TESTE001,59
Wed Dec 19 2018 18:34:07 GMT-0200 (Hora oficial do Brasil),547,True,-25.495010999999998,-51.541156,TESTE001,57
Wed Dec 19 2018 18:34:34 GMT-0200 (Hora oficial do Brasil),548,True,-25.4909625,-51.539238,TESTE001,74
Wed Dec 19 2018 18:35:46 GMT-0200 (Hora oficial do Brasil),549,True,-25.4779533,-51.5368275,TESTE001,79
Wed Dec 19 2018 18:37:45 GMT-0200 (Hora oficial do Brasil),550,True,-25.471808,-51.530527500000005,TESTE001,19
Wed Dec 19 2018 18:39:45 GMT-0200 (Hora oficial do Brasil),551,True,-25.4635478,-51.525702100000004,TESTE001,39
Wed Dec 19 2018 18:40:14 GMT-0200 (Hora oficial do Brasil),552,True,-25.4616466,-51.523070600000004,TESTE001,45
Wed Dec 19 2018 18:40:35 GMT-0200 (Hora oficial do Brasil),553,True,-25.460837100000003,-51.5206018,TESTE001,40
Wed Dec 19 2018 18:40:51 GMT-0200 (Hora oficial do Brasil),554,True,-25.4591651,-51.5203591,TESTE001,49
Wed Dec 19 2018 18:42:06 GMT-0200 (Hora oficial do Brasil),555,True,-25.450299800000003,-51.52018579999999,TESTE001,45
Wed Dec 19 2018 18:42:22 GMT-0200 (Hora oficial do Brasil),556,True,-25.4494175,-51.518563,TESTE001,49
Wed Dec 19 2018 18:44:22 GMT-0200 (Hora oficial do Brasil),557,True,-25.442372100000004,-51.50164960000001,TESTE001,26
Wed Dec 19 2018 18:45:33 GMT-0200 (Hora oficial do Brasil),558,True,-25.438104,-51.498180299999994,TESTE001,47
Wed Dec 19 2018 18:46:43 GMT-0200 (Hora oficial do Brasil),559,True,-25.4330495,-51.4971315,TESTE001,23
Wed Dec 19 2018 18:47:16 GMT-0200 (Hora oficial do Brasil),560,True,-25.431476800000002,-51.49746629999999,TESTE001,19
Wed Dec 19 2018 18:47:37 GMT-0200 (Hora oficial do Brasil),561,True,-25.4306556,-51.496947600000006,TESTE001,21
Wed Dec 19 2018 18:49:37 GMT-0200 (Hora oficial do Brasil),562,True,-25.4257098,-51.491267799999996,TESTE001,51
Wed Dec 19 2018 18:49:53 GMT-0200 (Hora oficial do Brasil),563,True,-25.42363,-51.4914015,TESTE001,54
Wed Dec 19 2018 18:51:53 GMT-0200 (Hora oficial do Brasil),564,True,-25.413441600000002,-51.4923073,TESTE001,18
Wed Dec 19 2018 18:52:10 GMT-0200 (Hora oficial do Brasil),565,True,-25.4125715,-51.492684999999994,TESTE001,15
Wed Dec 19 2018 18:52:33 GMT-0200 (Hora oficial do Brasil),566,True,-25.4121048,-51.4935445,TESTE001,24
Wed Dec 19 2018 18:54:33 GMT-0200 (Hora oficial do Brasil),567,True,-25.4073083,-51.507729600000005,TESTE001,76
Wed Dec 19 2018 18:54:59 GMT-0200 (Hora oficial do Brasil),568,True,-25.4059965,-51.511862799999996,TESTE001,42
Wed Dec 19 2018 18:56:58 GMT-0200 (Hora oficial do Brasil),569,True,-25.397089,-51.518572600000006,TESTE001,26
Wed Dec 19 2018 18:58:47 GMT-0200 (Hora oficial do Brasil),570,True,-25.3908815,-51.5207598,TESTE001,27
Wed Dec 19 2018 18:59:03 GMT-0200 (Hora oficial do Brasil),571,True,-25.3903111,-51.519937,TESTE001,24
Wed Dec 19 2018 19:01:03 GMT-0200 (Hora oficial do Brasil),572,True,-25.381181299999998,-51.5095586,TESTE001,60
Wed Dec 19 2018 19:03:03 GMT-0200 (Hora oficial do Brasil),573,True,-25.3684638,-51.494910499999996,TESTE001,47
Wed Dec 19 2018 19:03:39 GMT-0200 (Hora oficial do Brasil),574,True,-25.3659731,-51.4902335,TESTE001,66
Wed Dec 19 2018 19:05:39 GMT-0200 (Hora oficial do Brasil),575,True,-25.365293100000002,-51.475806,TESTE001,30
Wed Dec 19 2018 19:05:58 GMT-0200 (Hora oficial do Brasil),576,True,-25.366340100000002,-51.4749451,TESTE001,25
Wed Dec 19 2018 19:06:16 GMT-0200 (Hora oficial do Brasil),577,True,-25.3669775,-51.474653499999995,TESTE001,9
Wed Dec 19 2018 19:06:32 GMT-0200 (Hora oficial do Brasil),578,True,-25.366765100000002,-51.4743976,TESTE001,12
Wed Dec 19 2018 19:07:53 GMT-0200 (Hora oficial do Brasil),579,True,-25.3642733,-51.4701345,TESTE001,14
Wed Dec 19 2018 19:08:09 GMT-0200 (Hora oficial do Brasil),580,True,-25.364393300000003,-51.469741600000006,TESTE001,10
Wed Dec 19 2018 19:08:25 GMT-0200 (Hora oficial do Brasil),581,True,-25.364682300000002,-51.469637799999994,TESTE001,7
Wed Dec 19 2018 19:10:25 GMT-0200 (Hora oficial do Brasil),582,True,-25.3643763,-51.469803000000006,TESTE001,0
Wed Dec 19 2018 19:12:03 GMT-0200 (Hora oficial do Brasil),583,False,-25.364350100000003,-51.469829299999994,TESTE001,0
Wed Dec 19 2018 19:12:03 GMT-0200 (Hora oficial do Brasil),584,False,-25.364350100000003,-51.469829299999994,TESTE001,0
Wed Dec 19 2018 19:12:17 GMT-0200 (Hora oficial do Brasil),585,True,-25.364352,-51.4698333,TESTE001,0
Wed Dec 19 2018 19:12:34 GMT-0200 (Hora oficial do Brasil),586,False,-25.3643538,-51.4698435,TESTE001,0
Wed Dec 19 2018 19:23:35 GMT-0200 (Hora oficial do Brasil),587,True,-25.3643538,-51.4698435,TESTE001,0
Wed Dec 19 2018 19:25:37 GMT-0200 (Hora oficial do Brasil),588,True,-25.3643983,-51.469798299999994,TESTE001,0
Wed Dec 19 2018 19:27:37 GMT-0200 (Hora oficial do Brasil),589,True,-25.3643746,-51.4697961,TESTE001,0
Wed Dec 19 2018 19:28:28 GMT-0200 (Hora oficial do Brasil),590,True,-25.3644393,-51.4697041,TESTE001,7
Wed Dec 19 2018 19:28:28 GMT-0200 (Hora oficial do Brasil),591,True,-25.3644393,-51.4697041,TESTE001,7
Wed Dec 19 2018 19:28:49 GMT-0200 (Hora oficial do Brasil),592,False,-25.3643351,-51.469547600000006,TESTE001,0
Wed Dec 19 2018 19:28:49 GMT-0200 (Hora oficial do Brasil),593,False,-25.3643351,-51.469547600000006,TESTE001,0
Wed Dec 19 2018 19:33:41 GMT-0200 (Hora oficial do Brasil),594,True,-25.3643393,-51.4695258,TESTE001,0
Wed Dec 19 2018 19:35:18 GMT-0200 (Hora oficial do Brasil),595,True,-25.364576,-51.46976179999999,TESTE001,7
Wed Dec 19 2018 19:37:18 GMT-0200 (Hora oficial do Brasil),596,True,-25.3643956,-51.4702323,TESTE001,0
Wed Dec 19 2018 19:39:18 GMT-0200 (Hora oficial do Brasil),597,True,-25.364439100000002,-51.4702356,TESTE001,0
Wed Dec 19 2018 19:39:18 GMT-0200 (Hora oficial do Brasil),598,True,-25.364439100000002,-51.4702356,TESTE001,0
Wed Dec 19 2018 19:41:18 GMT-0200 (Hora oficial do Brasil),599,True,-25.3643915,-51.4702948,TESTE001,0
Wed Dec 19 2018 19:43:18 GMT-0200 (Hora oficial do Brasil),600,True,-25.3644098,-51.4702246,TESTE001,0
Wed Dec 19 2018 19:44:13 GMT-0200 (Hora oficial do Brasil),601,True,-25.3642701,-51.4699195,TESTE001,8
Wed Dec 19 2018 19:44:33 GMT-0200 (Hora oficial do Brasil),602,True,-25.3640935,-51.469876,TESTE001,11
Wed Dec 19 2018 19:45:07 GMT-0200 (Hora oficial do Brasil),603,True,-25.3632928,-51.4685485,TESTE001,10
Wed Dec 19 2018 19:45:46 GMT-0200 (Hora oficial do Brasil),604,True,-25.3614396,-51.469635100000005,TESTE001,12
Wed Dec 19 2018 19:47:45 GMT-0200 (Hora oficial do Brasil),605,True,-25.3532888,-51.459455299999995,TESTE001,51
Wed Dec 19 2018 19:49:45 GMT-0200 (Hora oficial do Brasil),606,True,-25.3455533,-51.4448763,TESTE001,53
Wed Dec 19 2018 19:51:45 GMT-0200 (Hora oficial do Brasil),607,True,-25.3418918,-51.4336158,TESTE001,60
Wed Dec 19 2018 19:52:34 GMT-0200 (Hora oficial do Brasil),608,True,-25.339191800000002,-51.4273201,TESTE001,63
Wed Dec 19 2018 19:53:38 GMT-0200 (Hora oficial do Brasil),609,True,-25.340884,-51.4138278,TESTE001,92
Wed Dec 19 2018 19:54:27 GMT-0200 (Hora oficial do Brasil),610,True,-25.3459946,-51.4064468,TESTE001,37
Wed Dec 19 2018 19:56:26 GMT-0200 (Hora oficial do Brasil),611,True,-25.3444783,-51.3974593,TESTE001,46
Wed Dec 19 2018 19:56:56 GMT-0200 (Hora oficial do Brasil),612,True,-25.3448098,-51.3927356,TESTE001,65
Wed Dec 19 2018 19:57:11 GMT-0200 (Hora oficial do Brasil),613,True,-25.3473308,-51.391688099999996,TESTE001,68
Wed Dec 19 2018 19:57:27 GMT-0200 (Hora oficial do Brasil),614,True,-25.348539600000002,-51.389496,TESTE001,67
Wed Dec 19 2018 19:57:59 GMT-0200 (Hora oficial do Brasil),615,True,-25.346189300000002,-51.3835295,TESTE001,72
Wed Dec 19 2018 19:59:01 GMT-0200 (Hora oficial do Brasil),616,True,-25.3533353,-51.3716765,TESTE001,78
Wed Dec 19 2018 19:59:29 GMT-0200 (Hora oficial do Brasil),617,True,-25.3526138,-51.365758,TESTE001,66
Wed Dec 19 2018 20:01:08 GMT-0200 (Hora oficial do Brasil),618,True,-25.362858,-51.35004179999999,TESTE001,37
Wed Dec 19 2018 20:01:44 GMT-0200 (Hora oficial do Brasil),619,True,-25.3656345,-51.3485936,TESTE001,43
Wed Dec 19 2018 20:03:43 GMT-0200 (Hora oficial do Brasil),620,True,-25.369263500000002,-51.3284235,TESTE001,65
Wed Dec 19 2018 20:04:19 GMT-0200 (Hora oficial do Brasil),621,True,-25.3714426,-51.3210396,TESTE001,67
Wed Dec 19 2018 20:04:39 GMT-0200 (Hora oficial do Brasil),622,True,-25.373648100000004,-51.318864000000005,TESTE001,61
Wed Dec 19 2018 20:06:38 GMT-0200 (Hora oficial do Brasil),623,True,-25.373282999999997,-51.306635,TESTE001,24
Wed Dec 19 2018 20:08:38 GMT-0200 (Hora oficial do Brasil),624,True,-25.3768435,-51.292927,TESTE001,63
Wed Dec 19 2018 20:09:06 GMT-0200 (Hora oficial do Brasil),625,True,-25.3773486,-51.2883885,TESTE001,56
Wed Dec 19 2018 20:09:48 GMT-0200 (Hora oficial do Brasil),626,True,-25.374888000000002,-51.284535299999995,TESTE001,15
Wed Dec 19 2018 20:10:35 GMT-0200 (Hora oficial do Brasil),627,True,-25.372158,-51.280393,TESTE001,65
Wed Dec 19 2018 20:12:34 GMT-0200 (Hora oficial do Brasil),628,True,-25.371648999999998,-51.2629503,TESTE001,45
Wed Dec 19 2018 20:14:34 GMT-0200 (Hora oficial do Brasil),629,True,-25.362239499999998,-51.24343029999999,TESTE001,90
Wed Dec 19 2018 20:15:22 GMT-0200 (Hora oficial do Brasil),630,True,-25.3558103,-51.2342735,TESTE001,77
Wed Dec 19 2018 20:15:49 GMT-0200 (Hora oficial do Brasil),631,True,-25.353976,-51.2292156,TESTE001,77
Wed Dec 19 2018 20:17:25 GMT-0200 (Hora oficial do Brasil),632,True,-25.3391521,-51.215810299999994,TESTE001,76
Wed Dec 19 2018 20:19:24 GMT-0200 (Hora oficial do Brasil),633,True,-25.319501100000004,-51.215249,TESTE001,50
Wed Dec 19 2018 20:21:02 GMT-0200 (Hora oficial do Brasil),634,True,-25.307553,-51.211176,TESTE001,51
Wed Dec 19 2018 20:21:17 GMT-0200 (Hora oficial do Brasil),635,True,-25.308237600000002,-51.2093833,TESTE001,51
Wed Dec 19 2018 20:21:36 GMT-0200 (Hora oficial do Brasil),636,True,-25.3104613,-51.208402500000005,TESTE001,49
Wed Dec 19 2018 20:23:26 GMT-0200 (Hora oficial do Brasil),637,True,-25.3172453,-51.195167,TESTE001,41
Wed Dec 19 2018 20:24:01 GMT-0200 (Hora oficial do Brasil),638,True,-25.3210066,-51.1956468,TESTE001,47
Wed Dec 19 2018 20:24:24 GMT-0200 (Hora oficial do Brasil),639,True,-25.3233861,-51.196779600000006,TESTE001,46
Wed Dec 19 2018 20:24:40 GMT-0200 (Hora oficial do Brasil),640,True,-25.3241583,-51.19523,TESTE001,41
Wed Dec 19 2018 20:25:04 GMT-0200 (Hora oficial do Brasil),641,True,-25.3237728,-51.19239279999999,TESTE001,47
